timestamp,ticker,price,bid,ask,volume,order_book_depth_usd,regime
1783430339,ETH/USD,3947.108867,3943.988007,3950.229728,6114.04,2441241.69,normal
1783430340,ETH/USD,3954.59114,3951.441889,3957.740392,11002.38,1891245.61,normal
1783430341,ETH/USD,3951.821166,3950.833055,3952.809278,105264.71,2389460.26,normal
1783430342,ETH/USD,3951.559751,3947.744755,3955.374747,20632.14,1133101.6,normal
1783430343,ETH/USD,3951.908435,3948.507199,3955.309671,3146.13,1167549.58,normal
1783430344,ETH/USD,3957.042514,3953.370433,3960.714595,7694.61,2209449.19,normal
1783430345,ETH/USD,3943.451994,3942.419865,3944.484124,12802.94,799709.84,normal
1783430346,ETH/USD,3939.788615,3936.044263,3943.532967,16365.76,2391855.72,normal
1783430347,ETH/USD,3941.060851,3937.682016,3944.439685,4666.67,1514948.71,normal
1783430348,ETH/USD,3948.305832,3944.839557,3951.772106,11992.15,2352827.76,normal
1783430349,ETH/USD,3945.331265,3944.068895,3946.593635,7524.27,1173585.58,normal
1783430350,ETH/USD,3934.010762,3930.847489,3937.174035,5524.75,1931917.81,normal
1783430351,ETH/USD,3937.742533,3933.923169,3941.561897,16443.35,1465750.24,normal
1783430352,ETH/USD,3933.911835,3930.926348,3936.897322,24812.47,1753607.26,normal
1783430353,ETH/USD,3926.751202,3924.089175,3929.413229,26182.15,1508744.99,normal
1783430354,ETH/USD,3922.997362,3919.234336,3926.760389,21152.41,2434231.23,normal
1783430355,ETH/USD,3921.886963,3919.603629,3924.170297,8974.16,1884210.8,normal
1783430356,ETH/USD,3918.255348,3915.514646,3920.996051,23662.33,1002637.94,normal
1783430357,ETH/USD,3905.045081,3902.673728,3907.416434,17107.01,2319353.84,normal
1783430358,ETH/USD,3910.409426,3906.695966,3914.122887,14870.78,1088059.48,normal
1783430359,ETH/USD,3918.04668,3916.843591,3919.24977,8189.81,1243210.2,normal
1783430360,ETH/USD,3921.954301,3919.499786,3924.408816,8977.7,704247.4,normal
1783430361,ETH/USD,3915.126985,3912.131073,3918.122896,14173.22,2299933.04,normal
1783430362,ETH/USD,3913.917151,3910.61408,3917.220223,94079.89,1072224.05,normal
1783430363,ETH/USD,3913.875755,3911.185889,3916.56562,17000.43,1017835.24,normal
1783430364,ETH/USD,3917.462977,3913.813122,3921.112831,8193.11,2340525.2,normal
1783430365,ETH/USD,3921.470984,3917.720122,3925.221846,6864.29,2111053.72,normal
1783430366,ETH/USD,3917.063523,3915.8953,3918.231746,9014.47,782157.84,normal
1783430367,ETH/USD,3917.552937,3915.391318,3919.714556,76254.73,2038649.01,normal
1783430368,ETH/USD,3920.294113,3919.245065,3921.343161,9706.92,2326066.2,normal
1783430369,ETH/USD,3929.038935,3927.085958,3930.991913,27597.94,657022.44,normal
1783430370,ETH/USD,3933.276557,3930.7095,3935.843615,9889.78,2150429.99,normal
1783430371,ETH/USD,3938.028457,3934.353897,3941.703016,16464.27,1594840.1,normal
1783430372,ETH/USD,3938.531531,3935.046262,3942.016799,25169.7,1838394.9,normal
1783430373,ETH/USD,3947.042911,3945.678716,3948.407107,8454.7,1485708.68,normal
1783430374,ETH/USD,3949.517399,3948.254451,3950.780347,7999.31,1895606.17,normal
1783430375,ETH/USD,3944.311974,3941.582705,3947.041243,50367.22,568195.72,normal
1783430376,ETH/USD,3952.792946,3950.227234,3955.358659,29368.39,2025413.45,normal
1783430377,ETH/USD,3957.016185,3955.236386,3958.795985,25148.11,566687.4,normal
1783430378,ETH/USD,3954.330825,3950.674691,3957.986959,25079.88,1410599.7,normal
1783430379,ETH/USD,3951.426788,3947.690616,3955.16296,19296.14,801929.99,normal
1783430380,ETH/USD,3953.218943,3951.03693,3955.400956,67118.88,2147148.55,normal
1783430381,ETH/USD,3956.020834,3952.390287,3959.651381,13837.35,1127321.82,normal
1783430382,ETH/USD,3957.213547,3955.084718,3959.342376,21201.13,1408187.09,normal
1783430383,ETH/USD,3959.097625,3955.920003,3962.275247,4185.03,1357501.48,normal
1783430384,ETH/USD,3969.412311,3967.00305,3971.821572,6905.21,2045003.93,normal
1783430385,ETH/USD,3975.926954,3974.567436,3977.286472,5111.99,1462288.72,normal
1783430386,ETH/USD,3977.085138,3973.323012,3980.847264,37021.38,2077916.67,normal
1783430387,ETH/USD,3982.818212,3980.466069,3985.170354,1733.62,647016.55,normal
1783430388,ETH/USD,3976.525094,3973.340433,3979.709755,9683.24,883187.94,normal
1783430389,ETH/USD,3978.945966,3976.855506,3981.036427,1218.08,1603068.5,normal
1783430390,ETH/USD,3989.980253,3988.926258,3991.034249,6870.35,2394176.65,normal
1783430391,ETH/USD,3988.646201,3987.348305,3989.944098,9020.37,649515.69,normal
1783430392,ETH/USD,3983.471252,3980.992878,3985.949627,40453.03,586168.43,normal
1783430393,ETH/USD,3979.494164,3976.440009,3982.54832,18348.49,813101.35,normal
1783430394,ETH/USD,3972.858936,3970.868329,3974.849543,6860.17,1782306.26,normal
1783430395,ETH/USD,3968.08639,3965.02455,3971.148231,31343.78,1297985.83,normal
1783430396,ETH/USD,3965.833889,3962.764426,3968.903352,13551.68,2151104.76,normal
1783430397,ETH/USD,3957.306931,3954.228337,3960.385526,13767.33,643866.3,normal
1783430398,ETH/USD,3957.399206,3954.948027,3959.850385,5104.42,892828.17,normal
1783430399,ETH/USD,3962.867084,3959.157188,3966.57698,6051.06,1100052.81,normal
1783430400,ETH/USD,3957.361317,3954.920031,3959.802603,6904.46,1753460.17,normal
1783430401,ETH/USD,3966.574179,3964.243028,3968.90533,13865.64,1870345.38,normal
1783430402,ETH/USD,3969.674849,3968.088822,3971.260875,14218.63,748406.59,normal
1783430403,ETH/USD,3975.94058,3974.029181,3977.851979,45948.39,2387609.42,normal
1783430404,ETH/USD,3971.936072,3970.816976,3973.055168,18179.4,1182088.27,normal
1783430405,ETH/USD,3977.133276,3974.249252,3980.0173,1531.42,1926337.53,normal
1783430406,ETH/USD,3970.487999,3968.755271,3972.220727,16483.47,1548415.44,normal
1783430407,ETH/USD,3975.900738,3973.999794,3977.801681,4188.03,945516.23,normal
1783430408,ETH/USD,3976.944473,3973.651122,3980.237824,6168.58,2192456.65,normal
1783430409,ETH/USD,3980.311969,3978.34006,3982.283879,6976.23,2136476.06,normal
1783430410,ETH/USD,3973.152471,3971.437472,3974.86747,7858.33,1292143.71,normal
1783430411,ETH/USD,3967.709474,3966.214468,3969.204481,4446.54,1677215.17,normal
1783430412,ETH/USD,3971.336515,3968.035763,3974.637266,15721.52,1015651.39,normal
1783430413,ETH/USD,3965.572539,3964.195377,3966.949702,4321.5,1879703.26,normal
1783430414,ETH/USD,3968.383317,3966.040719,3970.725914,17771.19,1118053.63,normal
1783430415,ETH/USD,3960.083852,3957.588217,3962.579487,79983.6,2188157.47,normal
1783430416,ETH/USD,3965.226994,3962.191445,3968.262544,4612.44,934770.21,normal
1783430417,ETH/USD,3957.749681,3954.880461,3960.618902,10640.17,529606.85,normal
1783430418,ETH/USD,3961.095156,3957.696375,3964.493936,1774.43,1037016.08,normal
1783430419,ETH/USD,3964.88855,3963.764252,3966.012848,10501.27,882104.97,normal
1783430420,ETH/USD,3960.65907,3958.78833,3962.529811,22340.89,1516572.88,normal
1783430421,ETH/USD,3964.187407,3962.363483,3966.011332,23777.89,907406.58,normal
1783430422,ETH/USD,3965.765968,3964.340225,3967.191711,14212.7,2026379.74,normal
1783430423,ETH/USD,3962.493488,3960.643464,3964.343512,27211.93,982741.28,normal
1783430424,ETH/USD,3956.377662,3954.469406,3958.285918,102420.65,1913936.36,normal
1783430425,ETH/USD,3944.505654,3941.975596,3947.035713,52567.0,1656941.85,normal
1783430426,ETH/USD,3946.615334,3943.66414,3949.566527,8795.39,2472499.71,normal
1783430427,ETH/USD,3937.169781,3935.060146,3939.279417,4184.39,2499801.95,normal
1783430428,ETH/USD,3937.742178,3934.632926,3940.85143,9653.53,2239052.17,normal
1783430429,ETH/USD,3936.151989,3934.175553,3938.128426,6263.0,2019966.74,normal
1783430430,ETH/USD,3940.244279,3938.401377,3942.087182,19169.54,1272912.83,normal
1783430431,ETH/USD,3938.420353,3935.837178,3941.003527,5192.89,2006553.45,normal
1783430432,ETH/USD,3936.43213,3935.378003,3937.486256,12603.65,2413351.07,normal
1783430433,ETH/USD,3940.842814,3939.621776,3942.063852,26118.82,546755.15,normal
1783430434,ETH/USD,3942.862452,3940.640739,3945.084165,12325.72,1575829.4,normal
1783430435,ETH/USD,3944.768971,3940.993099,3948.544842,6266.35,935996.61,normal
1783430436,ETH/USD,3947.601634,3944.478553,3950.724715,34195.57,1615752.63,normal
1783430437,ETH/USD,3938.329958,3937.085072,3939.574844,2971.48,1432894.18,normal
1783430438,ETH/USD,3942.893178,3939.404749,3946.381608,10278.03,1651537.16,normal
1783430439,ETH/USD,3946.589615,3943.4354,3949.74383,12921.81,1601924.44,normal
1783430440,ETH/USD,3940.4493,3937.658635,3943.239965,13530.84,2420214.08,normal
1783430441,ETH/USD,3938.97481,3935.566731,3942.382888,15435.06,1604372.22,normal
1783430442,ETH/USD,3938.735446,3936.557001,3940.913891,21771.39,2192464.18,normal
1783430443,ETH/USD,3937.922187,3936.283516,3939.560858,12986.61,1139640.57,normal
1783430444,ETH/USD,3939.933102,3937.435115,3942.431088,9952.24,1376201.38,normal
1783430445,ETH/USD,3948.573896,3945.961395,3951.186396,9642.43,1440826.95,normal
1783430446,ETH/USD,3955.116241,3952.530605,3957.701878,8190.97,1057456.09,normal
1783430447,ETH/USD,3947.176375,3944.516746,3949.836003,25085.23,1259580.52,normal
1783430448,ETH/USD,3950.9349,3947.135963,3954.733838,7964.72,1697026.16,normal
1783430449,ETH/USD,3958.978933,3955.310209,3962.647656,26302.44,1660375.53,normal
1783430450,ETH/USD,3961.321694,3957.729616,3964.913772,13564.34,1772870.69,normal
1783430451,ETH/USD,3967.941131,3964.564165,3971.318098,8804.31,1203635.83,normal
1783430452,ETH/USD,3980.181446,3976.370139,3983.992752,21910.6,1131662.99,normal
1783430453,ETH/USD,3986.421827,3985.13074,3987.712913,7465.42,1723235.77,normal
1783430454,ETH/USD,3987.941266,3986.151309,3989.731223,22260.01,765723.5,normal
1783430455,ETH/USD,3994.324544,3991.842902,3996.806186,15838.21,1006063.09,normal
1783430456,ETH/USD,3995.208267,3991.672904,3998.74363,8291.12,584255.47,normal
1783430457,ETH/USD,3995.3521,3992.839526,3997.864674,20392.2,645221.71,normal
1783430458,ETH/USD,3993.200846,3989.962256,3996.439436,20687.23,986766.56,normal
1783430459,ETH/USD,4002.767558,4001.349697,4004.185418,33725.71,539058.56,normal
1783430460,ETH/USD,3997.753028,3995.996773,3999.509282,28938.19,990821.18,normal
1783430461,ETH/USD,4007.140186,4003.939154,4010.341218,19791.73,1809952.65,normal
1783430462,ETH/USD,4010.205475,4008.707461,4011.70349,5420.41,622214.16,normal
1783430463,ETH/USD,4001.621469,3999.566569,4003.67637,94737.92,1373473.36,normal
1783430464,ETH/USD,4003.872024,4002.075688,4005.66836,4346.42,2326217.57,normal
1783430465,ETH/USD,3991.017895,3988.972912,3993.062877,28549.95,2082569.66,normal
1783430466,ETH/USD,3994.839193,3991.718253,3997.960133,18864.31,1110875.0,normal
1783430467,ETH/USD,4000.25441,3998.150734,4002.358085,5222.26,2349610.96,normal
1783430468,ETH/USD,3996.626028,3993.962487,3999.289569,12095.14,1159292.99,normal
1783430469,ETH/USD,3997.379662,3996.080718,3998.678606,12544.0,645030.99,normal
1783430470,ETH/USD,4009.354073,4005.931034,4012.777112,37966.75,2488111.91,normal
1783430471,ETH/USD,4006.248602,4004.13564,4008.361563,7550.37,2240045.05,normal
1783430472,ETH/USD,3999.756903,3996.811479,4002.702326,10833.99,1431865.57,normal
1783430473,ETH/USD,4008.83757,4005.654383,4012.020756,2061.41,1832753.05,normal
1783430474,ETH/USD,4020.898194,4019.2607,4022.535687,53519.98,1842456.16,normal
1783430475,ETH/USD,4020.918558,4017.245424,4024.591692,5673.86,888964.46,normal
1783430476,ETH/USD,4027.147305,4024.279299,4030.015312,17353.14,900097.27,normal
1783430477,ETH/USD,4035.423992,4033.11757,4037.730413,12318.7,1439161.41,normal
1783430478,ETH/USD,4030.837172,4029.27824,4032.396104,12352.32,2323146.28,normal
1783430479,ETH/USD,4027.841104,4023.987565,4031.694644,25537.15,519987.55,normal
1783430480,ETH/USD,4035.435866,4032.141735,4038.729997,50869.05,2065011.27,normal
1783430481,ETH/USD,4045.85688,4044.214187,4047.499572,16337.12,615053.57,normal
1783430482,ETH/USD,4049.342424,4047.304458,4051.380389,22562.9,1456444.23,normal
1783430483,ETH/USD,4043.889495,4040.422848,4047.356142,17380.66,1775745.67,normal
1783430484,ETH/USD,4056.207548,4053.077136,4059.33796,30152.56,1873518.53,normal
1783430485,ETH/USD,4052.909274,4049.568306,4056.250242,9224.95,616958.53,normal
1783430486,ETH/USD,4050.827967,4048.474838,4053.181096,31581.05,1337207.23,normal
1783430487,ETH/USD,4052.949141,4049.758022,4056.140259,32480.65,1667674.52,normal
1783430488,ETH/USD,4062.601445,4060.408167,4064.794722,31762.12,632091.07,normal
1783430489,ETH/USD,4067.913862,4066.252334,4069.57539,7878.41,770189.11,normal
1783430490,ETH/USD,4070.495925,4067.546819,4073.445031,11676.46,1827297.98,normal
1783430491,ETH/USD,4073.381584,4069.381481,4077.381687,16180.69,1543276.39,normal
1783430492,ETH/USD,4073.650537,4071.683164,4075.617909,4461.88,823657.32,normal
1783430493,ETH/USD,4077.130431,4074.701574,4079.559289,47855.25,1570478.67,normal
1783430494,ETH/USD,4061.369532,4058.301163,4064.437901,13229.16,2325384.75,normal
1783430495,ETH/USD,4059.523333,4056.85976,4062.186907,16766.57,531175.17,normal
1783430496,ETH/USD,4061.020981,4057.436843,4064.60512,8420.26,1785267.55,normal
1783430497,ETH/USD,4053.868858,4050.539387,4057.198329,4621.61,647300.87,normal
1783430498,ETH/USD,4056.264759,4055.073341,4057.456177,8240.17,512898.89,normal
1783430499,ETH/USD,4054.992814,4050.942623,4059.043006,15920.51,801308.98,normal
1783430500,ETH/USD,4065.902903,4062.592031,4069.213775,22896.58,1345813.26,normal
1783430501,ETH/USD,4075.70373,4072.044044,4079.363417,15205.82,2104688.0,normal
1783430502,ETH/USD,4072.7959,4069.788554,4075.803245,17630.39,1063570.99,normal
1783430503,ETH/USD,4071.853094,4068.220131,4075.486058,10202.41,1751346.42,normal
1783430504,ETH/USD,4071.389737,4070.028723,4072.75075,19870.65,1322313.28,normal
1783430505,ETH/USD,4068.573095,4066.494854,4070.651336,43750.85,968663.58,normal
1783430506,ETH/USD,4069.785615,4066.093035,4073.478196,23478.29,1528494.23,normal
1783430507,ETH/USD,4065.061422,4063.430351,4066.692493,25530.61,2094928.98,normal
1783430508,ETH/USD,4058.02891,4056.776271,4059.281549,16902.44,2164984.74,normal
1783430509,ETH/USD,4061.896978,4058.48056,4065.313396,4013.73,2193039.06,normal
1783430510,ETH/USD,4065.811173,4062.247024,4069.375323,5792.2,1177115.63,normal
1783430511,ETH/USD,4060.805401,4059.294825,4062.315976,19223.73,2086912.13,normal
1783430512,ETH/USD,4066.373063,4062.750902,4069.995223,13243.32,924356.91,normal
1783430513,ETH/USD,4062.440769,4059.332694,4065.548844,18993.92,1976850.2,normal
1783430514,ETH/USD,4064.013178,4061.411958,4066.614399,51079.51,2396768.85,normal
1783430515,ETH/USD,4069.117925,4065.566856,4072.668994,23880.77,527487.67,normal
1783430516,ETH/USD,4068.906126,4066.609485,4071.202767,36574.59,1380727.86,normal
1783430517,ETH/USD,4071.737376,4070.127022,4073.34773,14410.97,1795541.98,normal
1783430518,ETH/USD,4068.517045,4066.63072,4070.403371,7003.94,1903551.54,normal
1783430519,ETH/USD,4067.291101,4064.733292,4069.848911,12755.36,852175.52,normal
1783430520,ETH/USD,4066.007058,4063.37026,4068.643856,7017.75,2444366.55,normal
1783430521,ETH/USD,4061.36002,4057.890865,4064.829175,46473.43,1730530.74,normal
1783430522,ETH/USD,4060.258638,4056.833751,4063.683525,25142.45,828681.2,normal
1783430523,ETH/USD,4050.641463,4047.862622,4053.420304,20260.13,541045.02,normal
1783430524,ETH/USD,4047.594438,4044.212312,4050.976564,35909.41,2066528.4,normal
1783430525,ETH/USD,4045.827167,4044.233799,4047.420536,2654.35,659409.48,normal
1783430526,ETH/USD,4044.238332,4043.075418,4045.401246,21386.4,782101.84,normal
1783430527,ETH/USD,4042.740991,4039.081399,4046.400583,4682.01,1649660.05,normal
1783430528,ETH/USD,4042.356343,4041.11669,4043.595996,13282.4,1707011.01,normal
1783430529,ETH/USD,4045.322089,4043.562308,4047.081871,10411.16,1873774.24,normal
1783430530,ETH/USD,4050.739294,4047.614192,4053.864395,22683.41,1287028.03,normal
1783430531,ETH/USD,4046.709441,4044.455076,4048.963806,16035.33,2047797.34,normal
1783430532,ETH/USD,4039.259796,4035.595236,4042.924356,39186.74,2448717.2,normal
1783430533,ETH/USD,4032.818717,4030.909239,4034.728196,8254.24,1042189.89,normal
1783430534,ETH/USD,4029.809473,4028.766141,4030.852805,23559.67,1906057.23,normal
1783430535,ETH/USD,4027.636539,4025.721432,4029.551647,15211.07,2356937.3,normal
1783430536,ETH/USD,4022.889129,4020.139257,4025.639,3611.1,1872573.53,normal
1783430537,ETH/USD,4014.912182,4012.776434,4017.04793,6406.75,1862219.0,normal
1783430538,ETH/USD,4012.10721,4009.494708,4014.719712,11850.17,947545.14,normal
1783430539,ETH/USD,4013.219353,4009.577563,4016.861144,32527.27,1570260.4,normal
1783430540,ETH/USD,4016.874475,4013.121253,4020.627697,19360.27,1625045.69,normal
1783430541,ETH/USD,4013.445651,4011.641685,4015.249617,5250.08,1900259.12,normal
1783430542,ETH/USD,4010.906488,4008.51356,4013.299416,11941.17,2493642.9,normal
1783430543,ETH/USD,4005.217828,4002.566943,4007.868714,67120.52,567287.65,normal
1783430544,ETH/USD,4005.022681,4001.170513,4008.87485,14602.95,630465.32,normal
1783430545,ETH/USD,3999.821619,3995.825945,4003.817293,10281.89,655900.14,normal
1783430546,ETH/USD,4003.330305,4001.622662,4005.037947,19799.1,1985958.27,normal
1783430547,ETH/USD,3992.397626,3989.222732,3995.57252,24605.23,772707.59,normal
1783430548,ETH/USD,3990.197777,3988.068913,3992.32664,9274.88,1744903.75,normal
1783430549,ETH/USD,3992.035212,3991.012927,3993.057497,19971.47,1149337.76,normal
1783430550,ETH/USD,3993.156512,3992.130513,3994.182511,10269.04,1414639.91,normal
1783430551,ETH/USD,4009.651299,4007.263855,4012.038744,23752.95,931326.32,normal
1783430552,ETH/USD,4011.796742,4009.324468,4014.269017,15302.24,2232213.12,normal
1783430553,ETH/USD,4005.632416,4004.563204,4006.701629,19644.92,1672300.65,normal
1783430554,ETH/USD,4005.044663,4001.980021,4008.109306,7278.3,2389126.53,normal
1783430555,ETH/USD,3994.166128,3992.286863,3996.045393,6925.54,1649192.5,normal
1783430556,ETH/USD,3993.670939,3990.995499,3996.346378,28464.07,747816.06,normal
1783430557,ETH/USD,3988.578485,3986.681161,3990.475809,12537.54,841740.87,normal
1783430558,ETH/USD,3994.169626,3992.670412,3995.668841,16781.42,2478147.95,normal
1783430559,ETH/USD,3990.808344,3988.591928,3993.02476,10455.5,1951130.39,normal
1783430560,ETH/USD,3990.092642,3988.400024,3991.785259,27418.72,598557.5,normal
1783430561,ETH/USD,3986.209824,3983.6144,3988.805248,8215.29,1907562.01,normal
1783430562,ETH/USD,3996.833126,3995.237905,3998.428348,11986.29,1324346.09,normal
1783430563,ETH/USD,3994.865595,3992.343619,3997.387572,25054.14,1114416.77,normal
1783430564,ETH/USD,4006.086625,4004.612249,4007.561,34145.09,808121.59,normal
1783430565,ETH/USD,4011.080586,4008.059316,4014.101856,8786.68,2179807.91,normal
1783430566,ETH/USD,4014.039519,4010.766257,4017.312781,64071.0,627682.76,normal
1783430567,ETH/USD,4016.303722,4014.967113,4017.64033,17164.41,1079670.92,normal
1783430568,ETH/USD,4018.723403,4016.308746,4021.138061,5800.26,1112765.79,normal
1783430569,ETH/USD,4006.878719,4005.664018,4008.093419,17948.14,821810.57,normal
1783430570,ETH/USD,4005.165966,4002.36781,4007.964122,9834.0,1516369.77,normal
1783430571,ETH/USD,4010.34914,4008.551287,4012.146992,18906.38,523405.25,normal
1783430572,ETH/USD,4010.046565,4007.457204,4012.635925,12909.45,1101951.03,normal
1783430573,ETH/USD,4001.426856,3998.873562,4003.980149,14177.61,2367258.89,normal
1783430574,ETH/USD,4001.10347,3997.329366,4004.877574,6442.84,1121059.14,normal
1783430575,ETH/USD,4011.55307,4008.898174,4014.207966,29497.15,1220918.77,normal
1783430576,ETH/USD,4019.215674,4016.453473,4021.977876,5298.07,1446330.1,normal
1783430577,ETH/USD,4018.831789,4016.616449,4021.047129,5502.67,1623386.75,normal
1783430578,ETH/USD,4024.687511,4020.816527,4028.558494,17923.86,2117417.29,normal
1783430579,ETH/USD,4022.427518,4019.077281,4025.777756,48159.58,880642.45,normal
1783430580,ETH/USD,4011.946269,4010.08451,4013.808029,10076.14,2243492.75,normal
1783430581,ETH/USD,4006.269826,4002.73166,4009.807992,23406.71,2015098.71,normal
1783430582,ETH/USD,4015.864623,4013.558323,4018.170923,31529.29,1945300.67,normal
1783430583,ETH/USD,4014.178082,4010.679725,4017.67644,25635.86,673609.15,normal
1783430584,ETH/USD,4012.680282,4009.200621,4016.159942,10415.32,543281.38,normal
1783430585,ETH/USD,4010.836378,4009.265523,4012.407233,5581.22,1688025.4,normal
1783430586,ETH/USD,4022.543047,4019.422133,4025.663961,2284.64,2226267.93,normal
1783430587,ETH/USD,4032.566167,4030.678997,4034.453336,10826.23,1668882.93,normal
1783430588,ETH/USD,4046.284877,4044.3705,4048.199253,34285.23,926469.73,normal
1783430589,ETH/USD,4045.297378,4043.386942,4047.207815,5435.28,681039.8,normal
1783430590,ETH/USD,4047.126216,4043.912084,4050.340347,23392.43,1899192.91,normal
1783430591,ETH/USD,4037.737799,4036.032382,4039.443217,6247.13,1943540.55,normal
1783430592,ETH/USD,4046.875396,4045.860927,4047.889864,14542.9,845063.4,normal
1783430593,ETH/USD,4039.644499,4036.467611,4042.821388,23534.75,556380.63,normal
1783430594,ETH/USD,4040.982955,4039.453894,4042.512017,7882.53,1316567.03,normal
1783430595,ETH/USD,4034.197836,4032.87316,4035.522512,15311.93,1665437.4,normal
1783430596,ETH/USD,4030.560196,4028.834564,4032.285828,9584.73,1912004.82,normal
1783430597,ETH/USD,4025.394782,4023.241496,4027.548068,23485.04,2119890.02,normal
1783430598,ETH/USD,4021.648046,4019.207188,4024.088903,16127.06,1721074.85,normal
1783430599,ETH/USD,4018.327725,4017.18882,4019.46663,13977.53,721761.22,normal
1783430600,ETH/USD,4014.953928,4011.027584,4018.880272,46475.47,1865163.34,normal
1783430601,ETH/USD,4020.076997,4016.913007,4023.240988,22693.75,2468353.29,normal
1783430602,ETH/USD,4013.28053,4011.304408,4015.256651,7690.33,2311169.17,normal
1783430603,ETH/USD,4014.633396,4012.670148,4016.596644,12472.84,2243337.82,normal
1783430604,ETH/USD,4022.123725,4019.765124,4024.482326,12572.67,1104340.31,normal
1783430605,ETH/USD,4018.962527,4016.070146,4021.854909,14246.34,2001576.35,normal
1783430606,ETH/USD,4014.545394,4013.101041,4015.989746,100670.43,2202206.89,normal
1783430607,ETH/USD,4013.126461,4011.55453,4014.698392,17974.0,1856652.41,normal
1783430608,ETH/USD,4020.378644,4016.78211,4023.975178,2620.91,1001123.51,normal
1783430609,ETH/USD,4021.571154,4019.792851,4023.349457,8653.86,2407667.94,normal
1783430610,ETH/USD,4018.299547,4016.149169,4020.449925,2847.23,1401638.82,normal
1783430611,ETH/USD,4021.274948,4017.641911,4024.907984,10261.57,759611.12,normal
1783430612,ETH/USD,4014.492254,4011.491979,4017.492528,2724.8,719555.79,normal
1783430613,ETH/USD,4018.67963,4016.645037,4020.714223,6652.36,1795037.97,normal
1783430614,ETH/USD,4021.191914,4018.124651,4024.259178,3957.72,1375419.29,normal
1783430615,ETH/USD,4019.295056,4018.230898,4020.359214,18166.38,688967.75,normal
1783430616,ETH/USD,4014.135946,4010.917685,4017.354208,13365.49,1980729.14,normal
1783430617,ETH/USD,4008.688287,4006.221893,4011.154681,17023.84,2098650.33,normal
1783430618,ETH/USD,4011.969439,4008.5196,4015.419278,12287.76,1950831.26,normal
1783430619,ETH/USD,4019.522618,4015.639847,4023.40539,4378.94,904521.76,normal
1783430620,ETH/USD,4015.600404,4011.808306,4019.392502,20147.13,1879550.91,normal
1783430621,ETH/USD,4018.416991,4014.672032,4022.16195,62179.44,521445.61,normal
1783430622,ETH/USD,4005.595882,4003.055824,4008.135941,18534.15,1110224.28,normal
1783430623,ETH/USD,4002.010066,3999.928594,4004.091538,9502.03,1297643.06,normal
1783430624,ETH/USD,4001.817405,3999.421211,4004.213599,4262.22,2170493.9,normal
1783430625,ETH/USD,3996.245732,3993.178925,3999.312539,6461.05,1280788.75,normal
1783430626,ETH/USD,3990.517946,3986.87461,3994.161282,19195.51,522538.89,normal
1783430627,ETH/USD,3986.438062,3984.822599,3988.053525,31523.68,1204692.82,normal
1783430628,ETH/USD,3988.219336,3984.475814,3991.962858,16460.07,1497848.2,normal
1783430629,ETH/USD,3987.073362,3983.638956,3990.507768,25334.18,2398009.57,normal
1783430630,ETH/USD,3973.432369,3969.521947,3977.34279,23532.61,2382068.61,normal
1783430631,ETH/USD,3960.550611,3956.945762,3964.155459,20034.83,861748.08,normal
1783430632,ETH/USD,3956.870348,3955.050374,3958.690323,7888.97,870293.08,normal
1783430633,ETH/USD,3959.641497,3958.336926,3960.946068,15354.12,826762.91,normal
1783430634,ETH/USD,3943.018932,3941.701251,3944.336614,6777.05,2077843.86,normal
1783430635,ETH/USD,3940.001133,3938.155567,3941.846698,13547.31,512044.08,normal
1783430636,ETH/USD,3936.825817,3934.02816,3939.623474,17408.1,754354.4,normal
1783430637,ETH/USD,3945.1999,3941.833697,3948.566103,51176.06,1575919.26,normal
1783430638,ETH/USD,3942.87278,3939.22784,3946.517721,4685.44,995124.13,normal
1783430639,ETH/USD,3945.182942,3942.35103,3948.014853,19637.69,684712.92,normal
1783430640,ETH/USD,3946.033859,3945.030684,3947.037033,43695.01,1219756.02,normal
1783430641,ETH/USD,3933.181516,3931.648607,3934.714425,24515.93,1048415.21,normal
1783430642,ETH/USD,3937.807607,3936.528628,3939.086586,26013.12,1522208.61,normal
1783430643,ETH/USD,3939.104005,3937.045849,3941.162161,21378.82,2458467.19,normal
1783430644,ETH/USD,3942.167972,3939.700123,3944.635821,37747.24,748609.27,normal
1783430645,ETH/USD,3965.932558,3964.811992,3967.053124,5597.18,1245453.41,normal
1783430646,ETH/USD,3953.296542,3951.27499,3955.318094,4408.36,2363970.04,normal
1783430647,ETH/USD,3963.746235,3962.222631,3965.269838,13292.2,2253746.09,normal
1783430648,ETH/USD,3961.999973,3959.086704,3964.913242,2371.01,1288542.07,normal
1783430649,ETH/USD,3963.740813,3961.369686,3966.111939,35757.55,1897906.53,normal
1783430650,ETH/USD,3963.462293,3960.999048,3965.925538,35474.6,675714.03,normal
1783430651,ETH/USD,3960.886603,3958.625853,3963.147354,9445.74,1925082.11,normal
1783430652,ETH/USD,3957.430385,3953.603491,3961.257278,9930.67,2445715.46,normal
1783430653,ETH/USD,3959.424886,3957.797359,3961.052413,12608.44,1574976.31,normal
1783430654,ETH/USD,3950.236704,3947.718436,3952.754973,13927.44,1496980.45,normal
1783430655,ETH/USD,3954.776125,3951.604343,3957.947907,14790.48,874637.24,normal
1783430656,ETH/USD,3952.254739,3949.616082,3954.893396,20880.81,1767576.4,normal
1783430657,ETH/USD,3945.420679,3941.68529,3949.156068,11636.46,1680874.56,normal
